window_start,window_current_start,fundingRate,rate_7d_mean,rate_7d_std,rate_30d_mean,rate_30d_std,rate_zscore,rate_zscore_7d,rate_momentum_1d,rate_momentum_3d,rate_momentum_7d,rate_acceleration,pct_positive_7d,pct_positive_30d,rate_volatility_7d,hour,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,binance_premium,tri_exchange_mean,tri_exchange_std,tri_exchange_outlier,max_exchange_spread,usdt_supply,usdt_inflow_7d_pct,usdc_supply,usdc_inflow_7d_pct,total_stablecoin_supply,total_inflow_7d_pct,pred_direction_matches_actual,rate_btc,zscore_btc,mom_btc,rate_eth,zscore_eth,mom_eth,rate_sol,zscore_sol,mom_sol,rate_doge,zscore_doge,mom_doge,rate_xrp,zscore_xrp,mom_xrp,rate_avax,zscore_avax,mom_avax,rate_link,zscore_link,mom_link,btc_eth_spread,btc_sol_spread,eth_sol_spread,btc_eth_spread_zscore,btc_sol_spread_zscore,eth_sol_spread_zscore,hierarchy_normal,hierarchy_inversion,all_above_zscore_1,sync_score,btc_falling_sol_rising,rotation_direction,portfolio_rate_weighted,rel_score_btc,rel_score_eth,rel_score_sol,rel_score_doge,rel_score_xrp,rel_score_avax,rel_score_link
2023-06-24 16:00:00.000,2023-07-24 16:00:00.000,0.61679,0.77909,7.59084,8.79699,8.41063,0.88976,0.66892,0.32823,0.64382,1.0319,0.55767,0.0,0.0,7.59084,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,0.61679,0.0,0.0,0.0,8.79974,2.71312,8.1015,0.93697,7.16557,1.12232,0.0,0.38133,0.5579,0.5576,0.25359,0.11716,0.09341,0.39017,0.9856,0.35184,0.26754,0.33838,0.4217,0.23457,3.52223,0.48863,0.94825,1.45031,0.49823,0.61679,0.88976,0.32823,0.19846,0.99333,0.48345,0.81366,1.31456,0.64142,0.15293,0.39102,0.0,0.17254,0.00933,0.04333,0.43974,0.36636,0.2062,0.77019,0.22994,1.37271,1.03514,0.78768
2023-07-04 16:00:00.000,2023-08-03 16:00:00.001,0.38105,1.11925,5.68341,1.13436,4.54413,0.45077,0.44539,0.16574,0.22322,0.29023,0.41268,0.0,0.0,5.68341,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,0.38105,0.0,0.0,0.0,11.24158,4.52298,10.64126,0.73985,10.72852,0.37226,0.0,0.52185,0.34895,1.20964,0.52875,0.26573,0.17969,0.62311,0.71534,0.33465,0.09565,0.28972,0.3392,0.31806,0.54418,0.23387,1.24575,0.73159,1.1326,0.38105,0.45077,0.16574,0.79083,0.90903,0.67431,0.66464,0.85796,0.46321,0.1591,0.32303,0.0,0.17254,0.00338,0.04186,1.10963,0.29029,0.41807,0.48451,0.55505,0.60169,0.64462,0.17719
2023-07-14 16:00:00.000,2023-08-13 16:00:00.000,1.61021,4.24636,6.13524,1.10073,10.59399,1.17,0.67797,0.42067,0.8761,0.55646,0.53077,0.0,0.0,6.13524,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,1.61021,0.0,0.0,0.0,10.49716,3.32043,5.49847,2.86761,10.67977,3.93002,0.0,2.08988,1.38588,0.69988,0.73051,0.4212,0.20254,0.78997,1.14418,0.68805,1.11081,1.68023,0.65715,0.55344,1.38167,0.69383,1.11611,0.90011,0.74261,1.61021,1.17,0.42067,0.24879,0.71624,0.91175,0.57339,0.32587,0.31771,0.15293,0.38456,0.0,0.05199,0.05503,0.00474,0.3643,1.58748,0.59692,1.04336,0.84485,0.85563,1.00592,1.14389
2023-07-24 16:00:00.000,2023-08-23 16:00:00.000,1.56959,6.33323,10.43694,9.43954,7.23901,0.74495,0.87808,0.65381,0.95322,1.31099,0.63456,0.0,0.0,10.43694,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,1.56959,0.0,0.0,0.0,7.73017,2.70142,2.70811,3.07581,7.11314,4.68358,0.0,6.40059,3.04964,0.77333,2.05092,0.7502,0.07691,3.28992,0.6148,0.73539,0.45253,0.54106,0.63676,0.69064,1.0069,0.55483,0.49122,0.58328,0.24684,1.56959,0.74495,0.65381,0.32633,2.40667,0.70028,0.78927,0.78517,0.15971,0.00261,0.07478,0.0,0.0,0.02926,0.35373,3.18272,1.68853,0.77694,0.667,0.52235,0.90016,0.56502,0.73711
2023-08-03 16:00:00.001,2023-09-02 16:00:00.000,0.44367,5.08458,7.96995,,7.24094,0.39376,0.92342,0.47412,0.49776,0.68907,0.50903,0.0,0.0,7.96995,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,0.44367,0.0,0.0,0.0,5.38843,6.26763,3.15358,1.34752,3.47653,0.70416,0.0,1.93974,1.50507,1.0599,1.03241,0.65739,0.35547,0.88403,0.2241,0.34173,0.24452,0.58886,0.27422,0.30619,0.62879,0.33801,0.3071,0.7002,0.1098,0.44367,0.39376,0.47412,0.68968,0.38709,0.63287,0.67724,0.66629,0.11075,0.04188,0.00501,0.0,0.0,0.00682,0.36839,1.36428,0.38424,0.50843,0.41675,0.60442,0.87379,1.54098,0.38043
2023-08-13 16:00:00.000,2023-09-12 16:00:00.000,0.17528,2.42,5.02081,6.48717,6.62708,0.44999,0.52847,0.43067,0.27076,0.29199,0.50358,0.0,0.0,5.02081,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,0.17528,0.0,0.0,0.0,10.36193,3.20038,4.71066,1.53622,1.38808,1.21765,0.0,0.53862,1.05453,0.23665,1.17369,0.99639,0.33106,0.46744,0.83213,0.31505,0.35508,0.10346,0.43541,0.63865,0.36234,0.52246,1.07321,1.01796,0.93048,0.17528,0.44999,0.43067,0.62953,0.41022,0.66376,0.1308,0.78386,0.77513,0.10633,0.09372,0.0,0.0,0.0,0.12824,0.94941,0.32139,0.52429,0.61703,0.51842,0.65556,1.27021,0.44757
2023-08-23 16:00:00.000,2023-09-22 16:00:00.000,0.24314,1.58641,2.54164,3.20861,7.41291,0.35213,0.43481,0.38594,0.14329,0.34061,0.22204,0.0,0.0,2.54164,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,0.24314,0.0,0.0,0.0,10.03493,2.27861,10.80789,3.224,4.35868,3.11364,0.0,0.09803,0.88435,0.0841,1.02476,1.05386,0.28088,0.55847,0.90411,0.40122,0.3863,0.22407,0.67835,0.5144,0.34553,0.4179,2.2855,0.69076,1.19622,0.24314,0.35213,0.38594,1.27074,0.41004,0.15719,0.1446,0.68062,0.66494,0.09372,0.11415,0.0,0.0,0.00612,0.00791,0.94271,0.90337,0.54827,1.01451,0.17268,0.34538,0.46931,0.40487
2023-09-02 16:00:00.000,2023-10-02 16:00:00.000,0.78171,0.93011,2.00671,5.59017,8.97264,0.74797,0.40577,0.42749,0.86203,0.21798,0.6478,0.0,0.0,2.00671,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,0.78171,0.0,0.0,0.0,7.64691,3.23049,8.41449,0.46428,3.32961,4.86361,0.0,0.38617,1.36234,0.4497,2.27032,1.06031,0.71157,0.4765,0.37059,0.62793,0.36778,0.96949,0.39454,0.47859,0.25085,0.44629,1.13453,2.26804,1.09818,0.78171,0.74797,0.42749,1.19902,0.415,0.47347,0.60693,0.60337,0.63648,0.04188,0.17846,0.59016,0.0,0.01982,1.39815,0.63813,1.74065,0.62109,1.41941,0.71379,1.03705,0.59338,0.71611
2023-09-12 16:00:00.000,2023-10-12 16:00:00.000,1.64548,4.12655,2.75916,10.85329,2.10394,0.56071,0.56839,0.69428,0.57352,0.99015,0.44354,1.26805,1.16884,2.75916,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,1.64548,0.0,0.0,0.0,8.11319,4.4338,5.6651,0.53812,2.66327,1.48805,0.0,2.99339,1.42804,1.24272,2.32203,0.71064,1.19224,1.57492,0.99784,1.19402,1.46602,0.89901,0.16823,1.14046,0.74953,0.31382,0.91712,1.05028,0.41371,1.64548,0.56071,0.69428,1.71136,1.44564,0.91107,1.65028,1.47875,0.82944,0.21249,0.59741,0.72288,0.0,0.14327,3.18221,0.5929,1.74511,0.96745,0.63934,1.40638,1.08282,0.57487,0.49013
2023-09-22 16:00:00.000,2023-10-22 16:00:00.000,4.86008,7.25818,2.90179,6.60394,1.20221,1.92109,1.49494,0.95239,1.63995,1.45966,1.28327,3.93203,4.14067,2.90179,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,4.86008,0.0,0.0,0.0,11.06268,12.47612,4.72787,1.32709,12.12705,0.94745,0.0,7.29946,2.54466,1.52773,7.38911,0.55219,2.77369,3.76474,2.15181,0.62447,2.52628,1.24125,0.36941,3.12236,2.1915,0.93504,3.17966,1.03258,1.0942,4.86008,1.92109,0.95239,3.2372,2.30001,1.69648,3.24709,0.98038,1.36426,0.09372,1.50007,0.8158,0.0,0.51069,4.48589,3.81095,1.66938,0.67175,1.05017,0.98269,0.8453,0.9445,0.75714
2023-10-02 16:00:00.000,2023-11-01 16:00:00.000,2.84768,6.76239,5.57419,,6.23265,3.94159,3.98017,0.48544,0.93371,1.48516,0.65635,3.93203,8.33015,5.57419,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,2.84768,0.0,0.0,0.0,7.56105,12.22192,9.38094,1.45896,5.60574,1.34459,0.0,5.29634,2.91102,0.98491,4.93687,2.98934,2.31718,5.33101,1.50013,0.43762,3.95075,3.23955,0.42892,3.85505,3.47341,0.81004,4.01799,2.70505,1.01385,2.84768,3.94159,0.48544,2.04704,2.64361,1.37445,1.70138,1.24719,1.1445,0.0,1.29721,0.32201,1.14276,0.23438,1.00961,5.16563,0.99867,2.4874,0.82324,1.41113,1.47934,1.68825,2.31938
2023-10-12 16:00:00.000,2023-11-11 16:00:00.000,0.8651,3.91113,2.18328,,12.66246,3.295,1.32484,0.59956,0.7225,0.55733,0.25983,0.5988,10.06726,2.18328,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,0.8651,0.0,0.0,0.0,9.5261,8.27147,6.70305,3.98725,8.80553,4.54996,0.03905,2.49531,2.4122,0.19021,3.42659,2.0437,0.33296,2.483,2.00802,0.36326,1.30961,3.3833,0.13134,1.81068,3.89335,0.20502,1.99044,2.66871,0.31353,0.8651,3.295,0.59956,0.47092,0.98347,0.97982,1.73131,2.13246,2.04853,0.15153,0.66855,0.58955,0.40011,0.01686,0.08018,3.59428,1.96629,2.70299,1.35486,1.77887,2.38449,2.74511,2.99082
2023-10-22 16:00:00.000,2023-11-21 16:00:00.000,0.31234,2.1141,3.67899,5.50381,5.90116,1.35411,1.35639,0.31502,0.32636,0.09445,0.4052,0.33481,5.41915,3.67899,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,0.31234,0.0,0.0,0.0,7.4851,3.27827,3.25034,6.11488,8.76731,5.57439,0.0,0.25778,2.46194,0.11926,0.30999,1.4926,0.21447,0.56311,2.67817,0.32547,0.58902,2.00273,0.5029,0.33651,1.29305,0.08013,0.2212,1.44877,0.1581,0.31234,1.35411,0.31502,0.10957,0.68879,0.22713,1.66311,1.88994,1.62463,0.00216,0.0576,1.05194,0.12962,0.0,0.01301,0.88854,1.92092,1.68152,4.27547,4.85593,1.8819,2.21609,2.46349
2023-11-01 16:00:00.000,2023-12-01 16:00:00.000,0.9877,0.72809,2.68668,3.28103,5.54169,1.20413,0.73861,0.26787,0.58753,0.62038,0.16067,0.35602,3.50409,2.68668,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,0.9877,0.0,0.0,0.0,8.60257,5.34716,2.45706,6.5293,7.43645,2.62064,0.43779,0.76257,0.83419,0.62134,0.93818,0.57607,0.48497,0.48435,1.16617,0.81571,0.90866,0.29715,0.10608,1.06283,1.74688,0.72151,0.60857,0.58352,0.4042,0.9877,1.20413,0.26787,0.43022,0.76762,0.57282,2.28727,2.79317,1.50531,0.13598,0.27349,0.07478,1.00389,0.05778,1.54938,0.94169,0.33193,0.37228,2.07398,1.44284,0.56929,0.68633,0.71483
2023-11-11 16:00:00.000,2023-12-11 16:00:00.000,0.27733,1.004,1.3741,7.4815,8.1365,0.6518,0.4597,0.22076,0.42676,0.93734,0.39711,0.70344,2.07052,1.3741,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,0.27733,0.0,0.0,0.0,8.56435,3.65579,1.28749,3.98549,7.93096,1.46877,0.14759,0.75431,1.06157,0.21117,0.71095,1.30338,1.12214,0.10731,0.43074,0.32678,0.1932,0.71852,0.02481,0.42073,1.66248,0.41876,1.16851,0.71133,0.21549,0.27733,0.6518,0.22076,0.73228,0.37129,0.5036,1.58891,0.66492,0.75723,0.01723,0.35098,0.23438,0.51614,0.00801,0.28302,0.54483,0.52876,0.52685,1.36511,1.66153,0.83999,1.37022,0.32313
2023-11-21 16:00:00.000,2023-12-21 16:00:00.000,0.47857,1.3121,1.90237,10.46709,12.13719,4.48197,2.51768,0.90931,0.28981,0.44855,0.25862,0.21419,10.39426,1.90237,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,0.47857,0.0,0.0,0.0,5.67385,8.70045,8.36568,1.72219,9.47532,2.91522,0.13654,0.31958,3.84986,0.18844,1.06232,4.29901,0.55778,0.3751,1.79623,0.12578,0.5439,4.1928,0.07019,1.04785,3.44962,0.32581,0.61422,4.1434,0.16944,0.47857,4.48197,0.90931,0.767,0.17196,0.32568,0.63313,0.6182,0.32966,0.0669,0.07008,0.44788,2.8055,0.02427,0.04516,1.0081,1.23834,4.24653,1.89569,4.40317,0.47547,0.70033,0.44401
2023-12-01 16:00:00.000,2023-12-31 16:00:00.000,2.16884,1.67567,4.38835,3.61227,5.51221,2.58674,2.35614,1.38123,1.86154,2.90647,1.17691,2.36154,2.14263,4.38835,0.0,0.02001,0.0,0.0,0.0167,0.01224,0.0,2.16884,0.0,0.0,0.0,8.62826,6.52068,3.73158,4.8708,6.50629,2.25943,1.24276,1.67841,3.85534,1.23774,1.64539,0.9723,0.86639,1.14108,0.91314,1.70545,1.60636,1.92251,1.41583,2.13408,2.11593,3.28785,1.51232,1.23822,1.35471,2.16884,2.58674,1.38123,1.0423,1.5061,2.42079,0.67283,1.63746,1.7372,0.17828,0.42012,0.10633,4.70347,0.09713,2.25794,1.71969,3.21747,3.16541,3.29461,3.88328,2.01186,2.37881,2.97957
2023-12-11 16:00:00.000,2024-01-10 16:00:00.000,2.23418,6.38846,7.80946,4.45717,2.19206,2.52121,10.55065,2.07382,3.03906,5.42378,2.27037,7.40617,4.34198,7.80946,0.0,0.02001,0.0,0.0,0.01835,0.01576,0.0,2.23418,0.0,0.0,0.0,10.83764,2.53116,5.92395,3.67496,9.72618,2.07665,3.6379,2.85878,2.56403,1.67091,3.00744,1.88347,2.39908,2.48831,1.7486,2.39333,3.11101,2.87756,2.933,3.17211,3.31115,3.06521,3.03934,2.81534,3.32604,2.23418,2.52121,2.07382,1.19925,1.64921,1.76596,0.6958,0.80148,1.22627,0.11415,0.15063,1.26608,5.50111,0.03975,0.51326,3.39382,2.25055,3.22229,3.63399,4.05397,3.86219,3.51952,2.78651
2023-12-21 16:00:00.000,2024-01-20 16:00:00.000,1.45961,3.32695,4.19674,4.96308,4.30464,3.10933,2.71071,0.8787,1.40616,3.01953,0.50181,3.00683,7.78877,4.19674,0.0,0.02001,0.0,0.0,0.0134,0.01464,0.0,1.45961,0.0,0.0,0.0,6.27231,2.88567,8.09294,2.11721,6.72221,1.10104,0.33558,1.9432,2.14474,1.29172,2.51451,0.7979,2.01609,0.93447,1.21197,1.07251,1.25544,2.50597,0.54584,1.54842,5.34406,1.06926,1.40121,1.90658,1.25622,1.45961,3.10933,0.8787,0.91637,1.09715,0.6171,0.43217,1.19026,0.49493,0.01859,0.02755,0.31413,1.21631,0.02427,0.13543,2.35875,1.01628,1.48919,0.99707,0.45315,3.2523,0.84032,1.00997
2023-12-31 16:00:00.000,2024-01-30 16:00:00.001,1.62866,1.52439,1.81459,7.43068,10.51649,11.75362,0.62377,0.66406,1.49874,0.64405,0.63299,0.31696,3.01118,1.81459,0.0,0.02001,0.0,0.0,0.01296,0.01485,0.0,1.62866,0.0,0.0,0.0,8.90017,2.76789,8.75986,0.95095,8.81584,2.13374,0.78522,1.45884,4.60961,0.48819,0.78025,4.97359,1.05751,1.20367,5.83809,0.7276,0.7257,8.12301,1.07629,1.70141,7.86144,1.37217,1.20315,8.82121,0.64773,1.62866,11.75362,0.66406,1.35067,2.36203,2.55991,3.23117,6.79667,2.44974,0.20488,0.57942,0.17828,1.59874,0.09713,2.04188,2.93784,11.17254,9.73987,5.17277,4.61002,4.59965,5.00053,4.94956
2024-01-10 16:00:00.000,2024-02-09 16:00:00.001,0.15673,,,2.26414,3.16437,1.15255,5.71754,2.13997,1.93676,1.57842,2.57045,2.60101,0.59784,,0.0,0.02001,0.0,0.0,0.01923,0.01009,0.0,0.15673,0.0,0.0,0.0,4.76217,1.02744,9.67764,0.40664,8.84193,1.40743,0.0,0.8881,3.72896,0.78389,0.87021,5.98699,0.4759,0.6339,1.55365,1.00326,0.0,6.48237,3.06252,0.05199,3.71209,2.81401,0.33161,2.03293,2.35139,0.15673,1.15255,2.13997,1.02517,2.59761,1.28183,0.80957,1.43244,2.68674,0.2922,0.4611,0.0,0.0,0.10017,1.3993,1.29531,12.07737,14.76539,11.2324,10.50613,4.33229,10.05809,8.95218
2024-01-20 16:00:00.000,2024-02-19 16:00:00.000,2.88197,12.16101,11.95975,7.57078,8.02596,3.50139,2.43083,2.84778,2.6254,2.51927,2.36873,,6.77499,11.95975,0.0,0.02001,0.0,0.0,0.01819,0.00126,0.0,2.88197,0.0,0.0,0.0,9.97959,2.63905,6.60604,0.9365,8.67174,1.88639,2.53403,3.54043,1.34831,1.20556,2.06882,1.57173,0.40697,3.77878,2.00564,2.32229,2.10972,2.29476,3.38139,2.73103,1.72581,2.26483,2.07297,1.97177,3.29372,2.88197,3.50139,2.84778,1.05479,3.94287,1.76834,1.15055,1.6181,1.73112,0.26999,0.26719,1.06316,10.12246,0.14955,3.08056,9.83293,2.50957,2.91062,1.2325,1.70312,1.64878,2.3936,2.58819
2024-01-30 16:00:00.001,2024-02-29 16:00:00.000,1.92002,7.16227,7.21629,,,2.11003,1.3607,0.72174,0.60156,1.60934,0.66235,7.20952,,7.21629,0.0,0.02001,0.0,0.0,0.01689,0.00252,0.0,1.92002,0.0,0.0,0.0,11.12279,3.55501,9.84626,3.0446,9.49744,2.69999,1.08777,4.38625,1.18956,1.48047,4.36664,1.36519,1.57892,1.82152,1.85667,0.93267,1.92259,0.79895,0.61099,3.3099,0.87616,0.97379,1.20233,2.47589,0.89522,1.92002,2.11003,0.72174,0.94298,0.33932,0.20761,0.40636,1.76991,1.62562,0.16654,0.11335,0.01294,5.11184,0.04237,0.90236,2.70545,2.68627,1.62264,1.64405,0.88094,1.32791,0.61166,1.09445
